area_name,year,quarter,time_period,rent_growth,population_growth,housing_completions,rent_level,ppi_dublin_all,ppi_nat_ex_dublin_all,ppi_national_all,mortgage_loan_book_n,arrears_90d_n,arrears_720d_n,arrears_90d_rate,arrears_720d_rate
Dublin,2020,3,2020Q3,2.196030434,1.687160423,1240.83631,1737.36,25.558333333333334,26.09166666666667,26.833333333333332,1617.0,156.0,63.0,0.09647495361781076,0.03896103896103896
Dublin,2020,4,2020Q4,1.569938156,1.687160423,1240.83631,1737.36,26.675,27.133333333333336,27.925,2299.0,384.0,210.0,0.16702914310569814,0.09134406263592866
Dublin,2020,4,2020Q4,1.569938156,1.687160423,1240.83631,1737.36,26.675,27.133333333333336,27.925,153.0,39.0,24.0,0.2549019607843137,0.1568627450980392
Dublin,2020,4,2020Q4,1.569938156,1.687160423,1240.83631,1737.36,26.675,27.133333333333336,27.925,1621.0,167.0,69.0,0.10302282541640963,0.04256631708821715
Dublin,2021,1,2021Q1,0.832698093,0.857705287,492.1046579,1771.39,27.575,28.183333333333334,28.933333333333334,2294.0,363.0,196.0,0.15823888404533565,0.08544027898866609
Dublin,2021,1,2021Q1,0.832698093,0.857705287,492.1046579,1771.39,27.575,28.183333333333334,28.933333333333334,150.0,39.0,22.0,0.26,0.14666666666666667
Dublin,2021,1,2021Q1,0.832698093,0.857705287,492.1046579,1771.39,27.575,28.183333333333334,28.933333333333334,1618.0,167.0,69.0,0.10321384425216316,0.04264524103831891
Dublin,2021,2,2021Q2,1.179440538,0.857705287,566.7226704,1771.39,29.625,29.5,30.608333333333334,2264.0,354.0,177.0,0.15636042402826855,0.07818021201413428
Dublin,2021,2,2021Q2,1.179440538,0.857705287,566.7226704,1771.39,29.625,29.5,30.608333333333334,148.0,37.0,22.0,0.25,0.14864864864864866
Dublin,2021,2,2021Q2,1.179440538,0.857705287,566.7226704,1771.39,29.625,29.5,30.608333333333334,1617.0,165.0,65.0,0.10204081632653061,0.04019789734075448
Dublin,2021,3,2021Q3,1.570174176,0.857705287,530.037371,1771.39,32.733333333333334,33.30833333333333,34.166666666666664,2261.0,347.0,175.0,0.1534719150818222,0.07739938080495357
Dublin,2021,3,2021Q3,1.570174176,0.857705287,530.037371,1771.39,32.733333333333334,33.30833333333333,34.166666666666664,148.0,35.0,22.0,0.23648648648648649,0.14864864864864866
Dublin,2021,3,2021Q3,1.570174176,0.857705287,530.037371,1771.39,32.733333333333334,33.30833333333333,34.166666666666664,1609.0,161.0,59.0,0.10006215040397763,0.036668738346799255
Dublin,2021,4,2021Q4,2.17193574,0.857705287,716.6958033,1771.39,33.833333333333336,35.36666666666667,35.84166666666667,2261.0,351.0,175.0,0.15524104378593542,0.07739938080495357
Dublin,2021,4,2021Q4,2.17193574,0.857705287,716.6958033,1771.39,33.833333333333336,35.36666666666667,35.84166666666667,147.0,34.0,22.0,0.23129251700680273,0.14965986394557823
Dublin,2021,4,2021Q4,2.17193574,0.857705287,716.6958033,1771.39,33.833333333333336,35.36666666666667,35.84166666666667,1593.0,162.0,63.0,0.1016949152542373,0.03954802259887006
Dublin,2022,1,2022Q1,3.799586801,2.356057438,703.0309545,1859.01,33.975,36.175000000000004,36.4,2254.0,345.0,175.0,0.15306122448979592,0.07763975155279502
Dublin,2022,1,2022Q1,3.799586801,2.356057438,703.0309545,1859.01,33.975,36.175000000000004,36.4,142.0,28.0,20.0,0.19718309859154928,0.14084507042253522
Dublin,2022,1,2022Q1,3.799586801,2.356057438,703.0309545,1859.01,33.975,36.175000000000004,36.4,1585.0,149.0,63.0,0.09400630914826498,0.03974763406940063
Dublin,2022,2,2022Q2,4.961249244,2.356057438,865.4782232,1859.01,34.050000000000004,36.458333333333336,36.6,2255.0,346.0,179.0,0.15343680709534369,0.07937915742793791
Dublin,2022,2,2022Q2,4.961249244,2.356057438,865.4782232,1859.01,34.050000000000004,36.458333333333336,36.6,141.0,31.0,22.0,0.2198581560283688,0.15602836879432624
Dublin,2022,2,2022Q2,4.961249244,2.356057438,865.4782232,1859.01,34.050000000000004,36.458333333333336,36.6,1585.0,151.0,67.0,0.09526813880126182,0.04227129337539432
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.958333333333336,36.75833333333333,37.225,2305.0,104.0,27.0,0.04511930585683297,0.011713665943600867
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.958333333333336,36.75833333333333,37.225,156.0,390.0,211.0,2.5,1.3525641025641026
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.958333333333336,36.75833333333333,37.225,1617.0,156.0,63.0,0.09647495361781076,0.03896103896103896
Dublin,2022,4,2022Q4,6.261056929,2.356057438,939.6993313,1859.01,33.59166666666667,35.983333333333334,36.199999999999996,2245.0,337.0,169.0,0.15011135857461025,0.07527839643652562
Dublin,2022,4,2022Q4,6.261056929,2.356057438,939.6993313,1859.01,33.59166666666667,35.983333333333334,36.199999999999996,143.0,29.0,21.0,0.20279720279720279,0.14685314685314685
Dublin,2022,4,2022Q4,6.261056929,2.356057438,939.6993313,1859.01,33.59166666666667,35.983333333333334,36.199999999999996,1569.0,139.0,65.0,0.08859145952836202,0.041427660930529
Dublin,2023,1,2023Q1,5.664216695,2.254154181,842.1742694,1969.25,31.183333333333334,34.75833333333333,34.43333333333333,2231.0,339.0,164.0,0.15194979829672792,0.07350963693411026
Dublin,2023,1,2023Q1,5.664216695,2.254154181,842.1742694,1969.25,31.183333333333334,34.75833333333333,34.43333333333333,141.0,32.0,23.0,0.22695035460992907,0.16312056737588654
Dublin,2023,1,2023Q1,5.664216695,2.254154181,842.1742694,1969.25,31.183333333333334,34.75833333333333,34.43333333333333,1561.0,141.0,65.0,0.0903267136450993,0.04163997437540039
Dublin,2023,2,2023Q2,5.702835497,2.254154181,823.1795626,1969.25,30.141666666666666,34.55833333333334,33.858333333333334,2214.0,331.0,152.0,0.14950316169828365,0.06865401987353206
Dublin,2023,2,2023Q2,5.702835497,2.254154181,823.1795626,1969.25,30.141666666666666,34.55833333333334,33.858333333333334,141.0,31.0,23.0,0.2198581560283688,0.16312056737588654
Dublin,2023,2,2023Q2,5.702835497,2.254154181,823.1795626,1969.25,30.141666666666666,34.55833333333334,33.858333333333334,1560.0,142.0,70.0,0.09102564102564102,0.04487179487179487
Dublin,2023,3,2023Q3,5.724586136,2.254154181,955.745606,1969.25,31.133333333333336,35.199999999999996,34.666666666666664,2207.0,324.0,154.0,0.14680561848663343,0.069777979157227
Dublin,2023,3,2023Q3,5.724586136,2.254154181,955.745606,1969.25,31.133333333333336,35.199999999999996,34.666666666666664,141.0,32.0,23.0,0.22695035460992907,0.16312056737588654
Dublin,2023,3,2023Q3,5.724586136,2.254154181,955.745606,1969.25,31.133333333333336,35.199999999999996,34.666666666666664,1525.0,126.0,56.0,0.08262295081967214,0.036721311475409836
Dublin,2023,4,2023Q4,5.448714528,2.254154181,1053.157267,1969.25,33.375,36.725,36.55833333333333,2197.0,328.0,154.0,0.14929449248975876,0.0700955848884843
Dublin,2023,4,2023Q4,5.448714528,2.254154181,1053.157267,1969.25,33.375,36.725,36.55833333333333,137.0,31.0,21.0,0.22627737226277372,0.15328467153284672
Dublin,2023,4,2023Q4,5.448714528,2.254154181,1053.157267,1969.25,33.375,36.725,36.55833333333333,1513.0,119.0,54.0,0.07865168539325842,0.0356906807666887
Dublin,2024,1,2024Q1,6.211392552,2.224442224,741.5306737,2076.77,35.225,37.55833333333333,37.85,1513.0,119.0,54.0,,
Dublin,2024,2,2024Q2,5.913484261,2.224442224,769.8242817,2076.77,35.875,38.53333333333333,38.708333333333336,1513.0,119.0,54.0,,
Dublin,2024,3,2024Q3,5.881513423,2.224442224,1007.740072,2076.77,38.06666666666667,40.075,40.55,1513.0,119.0,54.0,,
Dublin,2024,4,2024Q4,5.600846098,2.224442224,897.060467,2076.77,38.041666666666664,41.075,41.166666666666664,1513.0,119.0,54.0,,
Dublin,2025,1,2025Q1,5.487989141,2.15649228,760.1851768,2076.77,37.0,41.025,40.666666666666664,1513.0,119.0,54.0,,
Dublin,2025,2,2025Q2,4.682021684,2.15649228,1044.31197,2076.77,37.61666666666667,41.725,41.34166666666667,1513.0,119.0,54.0,,
Dublin,2025,3,2025Q3,4.629085833,2.15649228,1041.647041,2076.77,38.31666666666667,43.416666666666664,42.625,1513.0,119.0,54.0,,
Galway,2018,1,2018Q1,8.123098342,1.170960187,783.4995235,1014.67,29.358333333333334,27.108333333333334,29.141666666666666,217.0,28.0,9.0,0.12903225806451613,0.041474654377880185
Galway,2018,1,2018Q1,8.123098342,1.170960187,783.4995235,1014.67,29.358333333333334,27.108333333333334,29.141666666666666,528.0,126.0,30.0,0.23863636363636365,0.056818181818181816
Galway,2018,2,2018Q2,7.707135498,1.170960187,783.4995235,1014.67,29.28333333333333,29.025000000000002,30.066666666666666,214.0,26.0,7.0,0.12149532710280374,0.03271028037383177
Galway,2018,2,2018Q2,7.707135498,1.170960187,783.4995235,1014.67,29.28333333333333,29.025000000000002,30.066666666666666,521.0,120.0,29.0,0.23032629558541268,0.05566218809980806
Galway,2018,3,2018Q3,7.129683963,1.170960187,783.4995235,1014.67,29.058333333333334,28.40833333333333,29.708333333333332,217.0,27.0,7.0,0.12442396313364056,0.03225806451612903
Galway,2018,3,2018Q3,7.129683963,1.170960187,783.4995235,1014.67,29.058333333333334,28.40833333333333,29.708333333333332,514.0,123.0,26.0,0.23929961089494164,0.05058365758754864
Galway,2018,4,2018Q4,6.344610803,1.170960187,783.4995235,1014.67,27.983333333333334,27.691666666666666,28.808333333333334,214.0,25.0,6.0,0.11682242990654206,0.028037383177570093
Galway,2018,4,2018Q4,6.344610803,1.170960187,783.4995235,1014.67,27.983333333333334,27.691666666666666,28.808333333333334,517.0,116.0,27.0,0.22437137330754353,0.05222437137330754
Galway,2019,1,2019Q1,6.761022616,1.273148148,783.4995235,1081.95,26.150000000000002,26.8,27.441666666666666,222.0,24.0,5.0,0.10810810810810811,0.02252252252252252
Galway,2019,1,2019Q1,6.761022616,1.273148148,783.4995235,1081.95,26.150000000000002,26.8,27.441666666666666,493.0,107.0,23.0,0.21703853955375255,0.04665314401622718
Galway,2019,2,2019Q2,7.362379659,1.273148148,783.4995235,1081.95,26.208333333333332,27.041666666666668,27.599999999999998,224.0,25.0,5.0,0.11160714285714286,0.022321428571428572
Galway,2019,2,2019Q2,7.362379659,1.273148148,783.4995235,1081.95,26.208333333333332,27.041666666666668,27.599999999999998,471.0,96.0,23.0,0.20382165605095542,0.04883227176220807
Galway,2019,3,2019Q3,7.167729567,1.273148148,783.4995235,1081.95,26.808333333333334,27.325,28.041666666666668,225.0,23.0,6.0,0.10222222222222223,0.02666666666666667
Galway,2019,3,2019Q3,7.167729567,1.273148148,783.4995235,1081.95,26.808333333333334,27.325,28.041666666666668,449.0,89.0,21.0,0.19821826280623608,0.0467706013363029
Galway,2019,4,2019Q4,6.424043248,1.273148148,783.4995235,1081.95,25.741666666666664,26.525000000000002,27.150000000000002,224.0,22.0,6.0,0.09821428571428571,0.026785714285714284
Galway,2019,4,2019Q4,6.424043248,1.273148148,783.4995235,1081.95,25.741666666666664,26.525000000000002,27.150000000000002,457.0,89.0,18.0,0.19474835886214442,0.03938730853391685
Galway,2020,1,2020Q1,5.696750411,1.6,783.4995235,1128.22,26.28333333333333,25.658333333333335,26.933333333333334,226.0,22.0,6.0,0.09734513274336283,0.02654867256637168
Galway,2020,1,2020Q1,5.696750411,1.6,783.4995235,1128.22,26.28333333333333,25.658333333333335,26.933333333333334,450.0,84.0,17.0,0.18666666666666668,0.03777777777777778
Galway,2020,2,2020Q2,4.380065529,1.6,783.4995235,1128.22,25.900000000000002,25.90833333333333,26.891666666666666,228.0,22.0,6.0,0.09649122807017543,0.02631578947368421
Galway,2020,2,2020Q2,4.380065529,1.6,783.4995235,1128.22,25.900000000000002,25.90833333333333,26.891666666666666,437.0,83.0,17.0,0.18993135011441648,0.038901601830663615
Galway,2020,3,2020Q3,3.42722062,1.6,783.4995235,1128.22,25.558333333333334,26.09166666666667,26.833333333333332,229.0,20.0,6.0,0.08733624454148471,0.026200873362445413
Galway,2020,3,2020Q3,3.42722062,1.6,783.4995235,1128.22,25.558333333333334,26.09166666666667,26.833333333333332,431.0,74.0,18.0,0.1716937354988399,0.04176334106728538
Galway,2020,4,2020Q4,3.234205838,1.6,783.4995235,1128.22,26.675,27.133333333333336,27.925,229.0,20.0,6.0,0.08733624454148471,0.026200873362445413
Galway,2020,4,2020Q4,3.234205838,1.6,783.4995235,1128.22,26.675,27.133333333333336,27.925,427.0,71.0,17.0,0.16627634660421545,0.03981264637002342
Galway,2021,1,2021Q1,3.608171528,0.637420322,310.728951,1187.43,27.575,28.183333333333334,28.933333333333334,228.0,19.0,5.0,0.08333333333333333,0.021929824561403508
Galway,2021,1,2021Q1,3.608171528,0.637420322,310.728951,1187.43,27.575,28.183333333333334,28.933333333333334,418.0,67.0,16.0,0.16028708133971292,0.03827751196172249
Galway,2021,2,2021Q2,4.597353011,0.637420322,357.8448975,1187.43,29.625,29.5,30.608333333333334,228.0,15.0,4.0,0.06578947368421052,0.017543859649122806
Galway,2021,2,2021Q2,4.597353011,0.637420322,357.8448975,1187.43,29.625,29.5,30.608333333333334,413.0,62.0,17.0,0.15012106537530268,0.04116222760290557
Galway,2021,3,2021Q3,5.413919996,0.637420322,334.6807506,1187.43,32.733333333333334,33.30833333333333,34.166666666666664,224.0,15.0,4.0,0.06696428571428571,0.017857142857142856
Galway,2021,3,2021Q3,5.413919996,0.637420322,334.6807506,1187.43,32.733333333333334,33.30833333333333,34.166666666666664,409.0,61.0,17.0,0.1491442542787286,0.04156479217603912
Galway,2021,4,2021Q4,5.702022213,0.637420322,452.5422216,1187.43,33.833333333333336,35.36666666666667,35.84166666666667,224.0,17.0,4.0,0.07589285714285714,0.017857142857142856
Galway,2021,4,2021Q4,5.702022213,0.637420322,452.5422216,1187.43,33.833333333333336,35.36666666666667,35.84166666666667,413.0,55.0,17.0,0.13317191283292978,0.04116222760290557
Galway,2022,1,2022Q1,5.810411134,2.347242921,443.9138454,1273.5,33.975,36.175000000000004,36.4,221.0,17.0,4.0,0.07692307692307693,0.01809954751131222
Galway,2022,1,2022Q1,5.810411134,2.347242921,443.9138454,1273.5,33.975,36.175000000000004,36.4,416.0,51.0,16.0,0.12259615384615384,0.038461538461538464
Galway,2022,2,2022Q2,5.579003712,2.347242921,546.4876954,1273.5,34.050000000000004,36.458333333333336,36.6,222.0,18.0,4.0,0.08108108108108109,0.018018018018018018
Galway,2022,2,2022Q2,5.579003712,2.347242921,546.4876954,1273.5,34.050000000000004,36.458333333333336,36.6,413.0,46.0,15.0,0.11138014527845036,0.03631961259079903
Galway,2022,3,2022Q3,6.764110034,2.347242921,532.3815534,1273.5,34.958333333333336,36.75833333333333,37.225,229.0,20.0,6.0,0.08733624454148471,0.026200873362445413
Galway,2022,3,2022Q3,6.764110034,2.347242921,532.3815534,1273.5,34.958333333333336,36.75833333333333,37.225,431.0,74.0,18.0,0.1716937354988399,0.04176334106728538
Galway,2022,4,2022Q4,7.205412013,2.347242921,593.3530252,1273.5,33.59166666666667,35.983333333333334,36.199999999999996,226.0,17.0,4.0,0.0752212389380531,0.017699115044247787
Galway,2022,4,2022Q4,7.205412013,2.347242921,593.3530252,1273.5,33.59166666666667,35.983333333333334,36.199999999999996,396.0,35.0,11.0,0.08838383838383838,0.027777777777777776
Galway,2023,1,2023Q1,6.858720925,2.83946123,531.7729127,1363.29,31.183333333333334,34.75833333333333,34.43333333333333,232.0,18.0,4.0,0.07758620689655173,0.017241379310344827
Galway,2023,1,2023Q1,6.858720925,2.83946123,531.7729127,1363.29,31.183333333333334,34.75833333333333,34.43333333333333,394.0,35.0,11.0,0.08883248730964467,0.027918781725888325
Galway,2023,2,2023Q2,8.376758837,2.83946123,519.7791118,1363.29,30.141666666666666,34.55833333333334,33.858333333333334,236.0,16.0,4.0,0.06779661016949153,0.01694915254237288
Galway,2023,2,2023Q2,8.376758837,2.83946123,519.7791118,1363.29,30.141666666666666,34.55833333333334,33.858333333333334,398.0,32.0,11.0,0.08040201005025126,0.02763819095477387
Galway,2023,3,2023Q3,7.635610896,2.83946123,603.4851018,1363.29,31.133333333333336,35.199999999999996,34.666666666666664,240.0,16.0,4.0,0.06666666666666667,0.016666666666666666
Galway,2023,3,2023Q3,7.635610896,2.83946123,603.4851018,1363.29,31.133333333333336,35.199999999999996,34.666666666666664,399.0,34.0,11.0,0.08521303258145363,0.02756892230576441
Galway,2023,4,2023Q4,8.1979632,2.83946123,664.9936094,1363.29,33.375,36.725,36.55833333333333,245.0,18.0,4.0,0.07346938775510205,0.0163265306122449
Galway,2023,4,2023Q4,8.1979632,2.83946123,664.9936094,1363.29,33.375,36.725,36.55833333333333,389.0,33.0,10.0,0.08483290488431877,0.02570694087403599
Galway,2024,1,2024Q1,10.89675108,1.486725664,468.2236688,1509.07,35.225,37.55833333333333,37.85,389.0,33.0,10.0,,
Galway,2024,2,2024Q2,10.68558282,1.486725664,486.0890619,1509.07,35.875,38.53333333333333,38.708333333333336,389.0,33.0,10.0,,
Galway,2024,3,2024Q3,10.90171339,1.486725664,636.3158943,1509.07,38.06666666666667,40.075,40.55,389.0,33.0,10.0,,
Galway,2024,4,2024Q4,11.02633877,1.486725664,566.4296272,1509.07,38.041666666666664,41.075,41.166666666666664,389.0,33.0,10.0,,
Galway,2025,1,2025Q1,10.73695246,2.092779909,480.0026554,1509.07,37.0,41.025,40.666666666666664,389.0,33.0,10.0,,
Galway,2025,2,2025Q2,10.11958374,2.092779909,659.4084365,1509.07,37.61666666666667,41.725,41.34166666666667,389.0,33.0,10.0,,
Galway,2025,3,2025Q3,9.173197055,2.092779909,657.7257241,1509.07,38.31666666666667,43.416666666666664,42.625,389.0,33.0,10.0,,
Kerry,2018,1,2018Q1,8.708191016,1.501706485,634.1152387,691.97,29.358333333333334,27.108333333333334,29.141666666666666,386.0,59.0,12.0,0.15284974093264247,0.031088082901554404
Kerry,2018,2,2018Q2,8.457310717,1.501706485,634.1152387,691.97,29.28333333333333,29.025000000000002,30.066666666666666,374.0,59.0,10.0,0.15775401069518716,0.026737967914438502
Kerry,2018,3,2018Q3,7.656946508,1.501706485,634.1152387,691.97,29.058333333333334,28.40833333333333,29.708333333333332,362.0,49.0,12.0,0.13535911602209943,0.03314917127071823
Kerry,2018,4,2018Q4,6.768765651,1.501706485,634.1152387,691.97,27.983333333333334,27.691666666666666,28.808333333333334,358.0,54.0,11.0,0.15083798882681565,0.030726256983240222
Kerry,2019,1,2019Q1,5.818623746,1.210490921,634.1152387,738.29,26.150000000000002,26.8,27.441666666666666,355.0,50.0,11.0,0.14084507042253522,0.030985915492957747
Kerry,2019,2,2019Q2,5.140302593,1.210490921,634.1152387,738.29,26.208333333333332,27.041666666666668,27.599999999999998,328.0,49.0,8.0,0.14939024390243902,0.024390243902439025
Kerry,2019,3,2019Q3,5.881676371,1.210490921,634.1152387,738.29,26.808333333333334,27.325,28.041666666666668,299.0,46.0,7.0,0.15384615384615385,0.023411371237458192
Kerry,2019,4,2019Q4,6.508401859,1.210490921,634.1152387,738.29,25.741666666666664,26.525000000000002,27.150000000000002,301.0,41.0,6.0,0.1362126245847176,0.019933554817275746
Kerry,2020,1,2020Q1,6.560315971,2.059800664,634.1152387,775.2,26.28333333333333,25.658333333333335,26.933333333333334,287.0,39.0,6.0,0.13588850174216027,0.020905923344947737
Kerry,2020,2,2020Q2,5.574560614,2.059800664,634.1152387,775.2,25.900000000000002,25.90833333333333,26.891666666666666,281.0,43.0,5.0,0.15302491103202848,0.017793594306049824
Kerry,2020,3,2020Q3,4.284007278,2.059800664,634.1152387,775.2,25.558333333333334,26.09166666666667,26.833333333333332,277.0,43.0,6.0,0.1552346570397112,0.021660649819494584
Kerry,2020,4,2020Q4,3.994575434,2.059800664,634.1152387,775.2,26.675,27.133333333333336,27.925,278.0,37.0,5.0,0.13309352517985612,0.017985611510791366
Kerry,2021,1,2021Q1,2.979640656,0.716145833,251.4844707,809.95,27.575,28.183333333333334,28.933333333333334,271.0,37.0,6.0,0.13653136531365315,0.02214022140221402
Kerry,2021,2,2021Q2,3.703363593,0.716145833,289.6171546,809.95,29.625,29.5,30.608333333333334,266.0,36.0,6.0,0.13533834586466165,0.022556390977443608
Kerry,2021,3,2021Q3,4.352807906,0.716145833,270.8695509,809.95,32.733333333333334,33.30833333333333,34.166666666666664,265.0,35.0,8.0,0.1320754716981132,0.03018867924528302
Kerry,2021,4,2021Q4,5.27688474,0.716145833,366.259213,809.95,33.833333333333336,35.36666666666667,35.84166666666667,262.0,35.0,7.0,0.13358778625954199,0.026717557251908396
Kerry,2022,1,2022Q1,6.758136567,2.650290886,359.275948,891.58,33.975,36.175000000000004,36.4,255.0,32.0,7.0,0.12549019607843137,0.027450980392156862
Kerry,2022,2,2022Q2,7.908818358,2.650290886,442.2927712,891.58,34.050000000000004,36.458333333333336,36.6,253.0,32.0,7.0,0.12648221343873517,0.02766798418972332
Kerry,2022,3,2022Q3,11.06882611,2.650290886,430.876147,891.58,34.958333333333336,36.75833333333333,37.225,277.0,43.0,6.0,0.1552346570397112,0.021660649819494584
Kerry,2022,4,2022Q4,12.16733302,2.650290886,480.2226216,891.58,33.59166666666667,35.983333333333334,36.199999999999996,253.0,32.0,6.0,0.12648221343873517,0.023715415019762844
Kerry,2023,1,2023Q1,10.46685397,3.337531486,430.3835515,972.49,31.183333333333334,34.75833333333333,34.43333333333333,248.0,28.0,6.0,0.11290322580645161,0.024193548387096774
Kerry,2023,2,2023Q2,9.938689143,3.337531486,420.6765233,972.49,30.141666666666666,34.55833333333334,33.858333333333334,240.0,24.0,5.0,0.1,0.020833333333333332
Kerry,2023,3,2023Q3,9.095096332,3.337531486,488.4228872,972.49,31.133333333333336,35.199999999999996,34.666666666666664,240.0,25.0,5.0,0.10416666666666667,0.020833333333333332
Kerry,2023,4,2023Q4,7.788189243,3.337531486,538.204005,972.49,33.375,36.725,36.55833333333333,242.0,21.0,5.0,0.08677685950413223,0.02066115702479339
Kerry,2024,1,2024Q1,10.2987013,2.985984156,378.9507902,1090.72,35.225,37.55833333333333,37.85,242.0,21.0,5.0,,
Kerry,2024,2,2024Q2,10.97343812,2.985984156,393.4099158,1090.72,35.875,38.53333333333333,38.708333333333336,242.0,21.0,5.0,,
Kerry,2024,3,2024Q3,12.67312663,2.985984156,514.9940659,1090.72,38.06666666666667,40.075,40.55,242.0,21.0,5.0,,
Kerry,2024,4,2024Q4,13.43145808,2.985984156,458.4325165,1090.72,38.041666666666664,41.075,41.166666666666664,242.0,21.0,5.0,,
Kerry,2025,1,2025Q1,12.32289336,1.00591716,388.4839612,1090.72,37.0,41.025,40.666666666666664,242.0,21.0,5.0,,
Kerry,2025,2,2025Q2,11.77550158,1.00591716,533.6837172,1090.72,37.61666666666667,41.725,41.34166666666667,242.0,21.0,5.0,,
Kerry,2025,3,2025Q3,10.04953481,1.00591716,532.3218356,1090.72,38.31666666666667,43.416666666666664,42.625,242.0,21.0,5.0,,
Kildare,2018,1,2018Q1,7.826799232,2.01665936,1821.02430399164,1173.95,29.358333333333334,27.108333333333334,29.141666666666666,523.0,232.0,123.0,0.4435946462715105,0.23518164435946462
Kildare,2018,2,2018Q2,6.821544836,2.01665936,1821.024304,1173.95,29.28333333333333,29.025000000000002,30.066666666666666,518.0,231.0,124.0,0.44594594594594594,0.23938223938223938
Kildare,2018,3,2018Q3,5.628252322,2.01665936,1821.024304,1173.95,29.058333333333334,28.40833333333333,29.708333333333332,528.0,226.0,120.0,0.42803030303030304,0.22727272727272727
Kildare,2018,4,2018Q4,4.068339656,2.01665936,1821.024304,1173.95,27.983333333333334,27.691666666666666,28.808333333333334,528.0,205.0,109.0,0.38825757575757575,0.20643939393939395
Kildare,2019,1,2019Q1,3.55293604,1.675977654,1821.024304,1229.63,26.150000000000002,26.8,27.441666666666666,530.0,191.0,101.0,0.360377358490566,0.19056603773584907
Kildare,2019,2,2019Q2,4.285565868,1.675977654,1821.024304,1229.63,26.208333333333332,27.041666666666668,27.599999999999998,517.0,174.0,95.0,0.3365570599613153,0.18375241779497098
Kildare,2019,3,2019Q3,4.610166617,1.675977654,1821.024304,1229.63,26.808333333333334,27.325,28.041666666666668,513.0,170.0,89.0,0.3313840155945419,0.17348927875243664
Kildare,2019,4,2019Q4,5.145858531,1.675977654,1821.024304,1229.63,25.741666666666664,26.525000000000002,27.150000000000002,505.0,164.0,82.0,0.32475247524752476,0.16237623762376238
Kildare,2020,1,2020Q1,7.218746311,2.155536771,1821.024304,1294.15,26.28333333333333,25.658333333333335,26.933333333333334,502.0,158.0,81.0,0.3147410358565737,0.16135458167330677
Kildare,2020,2,2020Q2,5.904328623,2.155536771,1821.024304,1294.15,25.900000000000002,25.90833333333333,26.891666666666666,501.0,159.0,81.0,0.31736526946107785,0.16167664670658682
Kildare,2020,3,2020Q3,4.713387154,2.155536771,1821.024304,1294.15,25.558333333333334,26.09166666666667,26.833333333333332,504.0,160.0,76.0,0.31746031746031744,0.15079365079365079
Kildare,2020,4,2020Q4,4.439528617,2.155536771,1821.024304,1294.15,26.675,27.133333333333336,27.925,500.0,152.0,73.0,0.304,0.146
Kildare,2021,1,2021Q1,2.979827769,0.992966487,722.2020624,1343.53,27.575,28.183333333333334,28.933333333333334,500.0,152.0,74.0,0.304,0.148
Kildare,2021,2,2021Q2,2.535942179,0.992966487,831.7098299,1343.53,29.625,29.5,30.608333333333334,716.0,370.0,164.0,0.5167597765363129,0.22905027932960895
Kildare,2021,3,2021Q3,3.37108223,0.992966487,777.8712847,1343.53,32.733333333333334,33.30833333333333,34.166666666666664,496.0,132.0,63.0,0.2661290322580645,0.12701612903225806
Kildare,2021,4,2021Q4,2.675724387,0.992966487,1051.807129,1343.53,33.833333333333336,35.36666666666667,35.84166666666667,505.0,119.0,58.0,0.23564356435643563,0.11485148514851486
Kildare,2022,1,2022Q1,3.848973607,2.335108562,1031.752895,1410.85,33.975,36.175000000000004,36.4,509.0,118.0,60.0,0.2318271119842829,0.11787819253438114
Kildare,2022,2,2022Q2,4.524430241,2.335108562,1270.156963,1410.85,34.050000000000004,36.458333333333336,36.6,505.0,111.0,56.0,0.2198019801980198,0.11089108910891089
Kildare,2022,3,2022Q3,5.055338395,2.335108562,1237.371203,1410.85,34.958333333333336,36.75833333333333,37.225,504.0,160.0,76.0,0.31746031746031744,0.15079365079365079
Kildare,2022,4,2022Q4,6.467728868,2.335108562,1379.082242,1410.85,33.59166666666667,35.983333333333334,36.199999999999996,499.0,103.0,51.0,0.20641282565130262,0.10220440881763528
Kildare,2023,1,2023Q1,5.29768208,0.160128102,1235.956589,1499.47,31.183333333333334,34.75833333333333,34.43333333333333,493.0,89.0,49.0,0.18052738336713997,0.09939148073022312
Kildare,2023,2,2023Q2,6.091326004,0.160128102,1208.080371,1499.47,30.141666666666666,34.55833333333334,33.858333333333334,496.0,74.0,37.0,0.14919354838709678,0.07459677419354839
Kildare,2023,3,2023Q3,6.189902561,0.160128102,1402.631405,1499.47,31.133333333333336,35.199999999999996,34.666666666666664,497.0,84.0,45.0,0.16901408450704225,0.09054325955734406
Kildare,2023,4,2023Q4,7.058409075,0.160128102,1545.590633,1499.47,33.375,36.725,36.55833333333333,495.0,83.0,42.0,0.16767676767676767,0.08484848484848485
Kildare,2024,1,2024Q1,7.369332626,0.999200639,1088.254243,1596.44,35.225,37.55833333333333,37.85,495.0,83.0,42.0,,
Kildare,2024,2,2024Q2,7.723703351,0.999200639,1129.777325,1596.44,35.875,38.53333333333333,38.708333333333336,495.0,83.0,42.0,,
