area_name,area_level,rent_growth,population_growth,housing_completions,time_period,population_growth_score,rent_pressure_score,supply_gap_score,overall_housing_pressure_score,classification,dominant_driver,explanation_summary,time_index,score_qoq_change,score_4q_avg,rent_growth_4q_avg,population_growth_4q_avg,score_rank_in_period,score_percentile_in_period,model_feature_version,geography_level,coverage_scope,source_name,source_period,published_at,quality_flag,data_mode
Tipperary,county,4.102941384530497,0.4142011834319459,188.09898834099488,2021Q3,10.150873449271348,42.73253176714655,96.27488177362567,57.633140106163154,Watchlist,Supply gap,"Tipperary is classified as Watchlist with an overall score of 57.6. The dominant driver is supply gap, supported by population score 10.2, rent score 42.7, and supply gap score 96.3.",8087,-0.8902611268854628,63.370823857553006,3.2411079123195767,0.5646855558345674,16,42.30769230769231,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Wicklow,county,6.0076230130467785,1.1620400258231005,604.1071883751911,2021Q3,73.3670118046131,71.67627473153502,31.625243154462268,55.99400951532154,Watchlist,Population growth,"Wicklow is classified as Watchlist with an overall score of 56.0. The dominant driver is population growth, supported by population score 73.4, rent score 71.7, and supply gap score 31.6.",8087,-11.329490107385993,64.84527096406974,5.843080707589332,1.3988866442849288,17,38.46153846153847,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Laois,county,2.710233605531929,1.4460511679644017,382.7696392709554,2021Q3,97.37497533677784,21.56879743153482,66.02214341090897,54.51137140433308,Watchlist,Population growth,"Laois is classified as Watchlist with an overall score of 54.5. The dominant driver is population growth, supported by population score 97.4, rent score 21.6, and supply gap score 66.0.",8087,3.232180154501471,51.35289398802128,1.220246907326835,1.1402797360624883,18,34.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Kilkenny,county,1.7409495031669362,1.4381591562799616,336.15935077422296,2021Q3,96.70784964837371,6.839453955809398,73.26560233071152,51.38359244428311,Watchlist,Population growth,"Kilkenny is classified as Watchlist with an overall score of 51.4. The dominant driver is population growth, supported by population score 96.7, rent score 6.8, and supply gap score 73.3.",8087,2.735781582323753,50.86361717186222,0.22582076320519195,1.3695989986357722,19,30.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Limerick,county,4.098592510948761,0.29411764705882076,285.0765296557818,2021Q3,0.0,42.66644582540706,81.2041139386152,49.54822390560891,Watchlist,Supply gap,"Limerick is classified as Watchlist with an overall score of 49.5. The dominant driver is supply gap, supported by population score 0.0, rent score 42.7, and supply gap score 81.2.",8087,4.034745072498566,53.48124904464731,2.926270363931514,0.4306722689075596,20,26.923076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Cork,county,3.9394750937332508,0.5090398455327325,381.23453308185174,2021Q3,18.167753082895665,40.24848076705205,66.26070616125723,46.237225387902846,Watchlist,Supply gap,"Cork is classified as Watchlist with an overall score of 46.2. The dominant driver is supply gap, supported by population score 18.2, rent score 40.2, and supply gap score 66.3.",8087,-3.944476778773087,55.21432298436594,3.3656630443271007,0.810274795772475,21,23.076923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,3.5066831614097467,1.0181818181818223,491.04952007883344,2021Q3,61.20642339665521,33.671728905382366,49.194938650570165,45.38795170171206,Watchlist,Population growth,"Louth is classified as Watchlist with an overall score of 45.4. The dominant driver is population growth, supported by population score 61.2, rent score 33.7, and supply gap score 49.2.",8087,-2.604016550612407,53.911362801748666,3.1406518976320683,1.2643782033989759,22,19.230769230769234,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Monaghan,county,1.2908701089869512,1.2403100775193754,366.4841832058988,2021Q3,79.98331753338597,0.0,68.55298018111597,43.41785557912358,Watchlist,Population growth,"Monaghan is classified as Watchlist with an overall score of 43.4. The dominant driver is population growth, supported by population score 80.0, rent score 0.0, and supply gap score 68.6.",8087,-0.6926410474689746,49.51509367674102,1.2684505555718677,1.0079930558067178,23,15.384615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Meath,county,3.9572084062159294,1.1731581417175034,807.6096481156517,2021Q3,74.30684578058579,40.51795805434319,0.0,31.068552377854438,Stable,Population growth,"Meath is classified as Stable with an overall score of 31.1. The dominant driver is population growth, supported by population score 74.3, rent score 40.5, and supply gap score 0.0.",8087,-0.783264654867196,36.90420436353273,3.185158181789937,1.406940958947448,24,11.538461538461538,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Dublin,county,1.5701741759032666,0.8577052868391323,530.0373709525821,2021Q3,47.64105873104363,4.2443340664925655,43.136042529487696,28.48036238460083,Stable,Population growth,"Dublin is classified as Stable with an overall score of 28.5. The dominant driver is population growth, supported by population score 47.6, rent score 4.2, and supply gap score 43.1.",8087,-2.6354584151880864,38.29009157291003,1.2880627407483412,1.0650690709343273,25,7.6923076923076925,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Kildare,county,3.3710822296361234,0.9929664873810532,777.8712846697955,2021Q3,59.07492694284653,31.611122840711758,4.621482099972823,26.30802736484314,Stable,Population growth,"Kildare is classified as Stable with an overall score of 26.3. The dominant driver is population growth, supported by population score 59.1, rent score 31.6, and supply gap score 4.6.",8087,-0.4799890639183033,36.77390138812541,3.331595198666195,1.283609058266136,26,3.8461538461538463,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q3,2026-04-13T02:26:13+00:00,verified-composite,local
Roscommon,county,6.261367770098227,0.7331378299120234,235.5509989631862,2021Q2,37.111151556793956,93.17064913786062,91.27019126389004,81.19856647205906,Critical,Affordability,"Roscommon is classified as Critical with an overall score of 81.2. The dominant driver is affordability, supported by population score 37.1, rent score 93.2, and supply gap score 91.3.",8086,1.3400721818256045,81.35958920598148,4.771410896568049,1.1106165340036307,1,100.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Leitrim,county,4.193952905113565,1.1904761904761862,175.4883318907782,2021Q2,75.77077103334878,59.67427795003668,100.0,79.02386538668443,High pressure,Supply gap,"Leitrim is classified as High pressure with an overall score of 79.0. The dominant driver is supply gap, supported by population score 75.8, rent score 59.7, and supply gap score 100.0.",8086,-1.3947277188992189,75.81231591259873,3.611412512347595,0.7444918265813788,2,96.15384615384616,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Longford,county,4.3836246550137865,1.392111368909516,280.336631147087,2021Q2,92.81534884156902,62.74735024244716,84.76082326296705,77.5663391704795,High pressure,Population growth,"Longford is classified as High pressure with an overall score of 77.6. The dominant driver is population growth, supported by population score 92.8, rent score 62.7, and supply gap score 84.8.",8086,-0.1329014788332188,74.1233385279315,4.307329267344759,0.8123347542222015,3,92.3076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Carlow,county,5.183061577972882,1.3333333333333286,390.53882849471665,2021Q2,87.84673766678873,75.69987194780326,68.74348417304508,75.34668998169708,High pressure,Population growth,"Carlow is classified as High pressure with an overall score of 75.3. The dominant driver is population growth, supported by population score 87.8, rent score 75.7, and supply gap score 68.7.",8086,-5.596913965156958,74.42311894683368,4.787071821838369,1.1717171717171704,4,88.46153846153845,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Offaly,county,3.792791434172818,1.4440433212996424,302.3209055903418,2021Q2,97.20524851147695,53.17463737742021,81.56551875109116,73.33711215369993,High pressure,Population growth,"Offaly is classified as High pressure with an overall score of 73.3. The dominant driver is population growth, supported by population score 97.2, rent score 53.2, and supply gap score 81.6.",8086,-5.805418207501631,75.82343648416207,4.649544625100181,0.9638596292108801,5,84.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Waterford,county,3.926525529265252,1.4729950900163642,388.96826340211976,2021Q2,99.65259266249238,55.34140466034635,68.9717579666389,69.65578358329259,High pressure,Population growth,"Waterford is classified as High pressure with an overall score of 69.7. The dominant driver is population growth, supported by population score 99.7, rent score 55.3, and supply gap score 69.0.",8086,-7.08102217632856,66.22031952158167,2.7389075374677057,1.2741319536103315,6,80.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Sligo,county,2.434746865794339,1.4771048744460855,234.78615313571154,2021Q2,100.0,31.171523381066528,91.38135778565666,69.02115246668927,High pressure,Population growth,"Sligo is classified as High pressure with an overall score of 69.0. The dominant driver is population growth, supported by population score 100.0, rent score 31.2, and supply gap score 91.4.",8086,-6.669509787957651,55.64601279321546,-0.7613626784561702,0.9611043660064235,7,76.92307692307693,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Donegal,county,3.2715152551064186,1.1976047904191618,259.3682606925294,2021Q2,76.37336417873038,44.72889159068465,87.80847120300129,68.28961795322044,High pressure,Supply gap,"Donegal is classified as High pressure with an overall score of 68.3. The dominant driver is supply gap, supported by population score 76.4, rent score 44.7, and supply gap score 87.8.",8086,-8.21390248664585,69.93567556878943,3.1703115107570605,0.8697235270578667,8,73.07692307692307,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Mayo,county,5.050385123402753,0.6550218340611395,302.46379650689437,2021Q2,30.507868440761488,73.55024061572978,81.54475026989589,68.13957004240257,High pressure,Supply gap,"Mayo is classified as High pressure with an overall score of 68.1. The dominant driver is supply gap, supported by population score 30.5, rent score 73.6, and supply gap score 81.5.",8086,-1.3096702020196886,75.02301749423579,4.238123751566844,1.2163998059194607,9,69.23076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Wicklow,county,6.682879145507009,1.1620400258231005,645.9190573181467,2021Q2,73.3670118046131,100.0,31.625243154462268,67.32349962270753,High pressure,Affordability,"Wicklow is classified as High pressure with an overall score of 67.3. The dominant driver is affordability, supported by population score 73.4, rent score 100.0, and supply gap score 31.6.",8086,1.4210854715202004e-14,67.48563826293841,5.40029649326611,1.635733262746757,10,65.38461538461539,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Westmeath,county,3.1180822728617974,1.2793176972281481,294.09522607937436,2021Q2,83.28070053175736,42.24296183717155,82.76108019308833,66.65775691845542,High pressure,Population growth,"Westmeath is classified as High pressure with an overall score of 66.7. The dominant driver is population growth, supported by population score 83.3, rent score 42.2, and supply gap score 82.8.",8086,-7.5790604837045805,68.40033139584244,3.5593823685352963,0.7464964554516824,11,61.53846153846154,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Galway,county,4.597353011362607,0.6374203224596883,357.8448975148067,2021Q2,29.01998157318087,66.21018901703279,73.49538378386518,61.686225434995364,High pressure,Supply gap,"Galway is classified as High pressure with an overall score of 61.7. The dominant driver is supply gap, supported by population score 29.0, rent score 66.2, and supply gap score 73.5.",8086,-0.9656084228281543,68.06741864037377,3.716737749442652,1.1187101612298418,12,57.692307692307686,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Kerry,county,3.7033635934302382,0.7161458333333297,289.6171545979785,2021Q2,35.67478807075514,51.72572250369396,83.41194552166401,61.19002482429422,High pressure,Supply gap,"Kerry is classified as High pressure with an overall score of 61.2. The dominant driver is supply gap, supported by population score 35.7, rent score 51.7, and supply gap score 83.4.",8086,-3.1249993147294006,74.42622465436602,3.740396740196675,1.3879732488925767,13,53.84615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Wexford,county,2.9755125284738053,1.3888888888888817,406.1384529534212,2021Q2,92.54294691312629,39.93303887054492,66.47615665468061,61.07226759271547,High pressure,Population growth,"Wexford is classified as High pressure with an overall score of 61.1. The dominant driver is population growth, supported by population score 92.5, rent score 39.9, and supply gap score 66.5.",8086,-4.34587541686124,63.037195211148976,2.645602046072547,1.2368822236403623,14,50.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Cavan,county,2.127659574468072,1.137800252844508,266.15671578202466,2021Q2,71.3179809767716,26.196077924257178,86.82180315388646,59.47074862661178,Watchlist,Supply gap,"Cavan is classified as Watchlist with an overall score of 59.5. The dominant driver is supply gap, supported by population score 71.3, rent score 26.2, and supply gap score 86.8.",8086,-3.7762659417615154,63.223014235978944,2.317980687842705,0.7592554563714907,15,46.15384615384615,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Tipperary,county,3.28566734760932,0.4142011834319459,201.11782076040262,2021Q2,10.150873449271348,44.95818458436017,96.27488177362568,58.52340123304862,Watchlist,Supply gap,"Tipperary is classified as Watchlist with an overall score of 58.5. The dominant driver is supply gap, supported by population score 10.2, rent score 45.0, and supply gap score 96.3.",8086,-2.612272045707577,68.35046468773096,3.0691042588728026,0.7151699282371888,16,42.30769230769231,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Clare,county,4.170213898052573,0.32025620496396434,304.3474335234225,2021Q2,2.209538471761269,59.2896572308898,81.27097303548297,56.66615980090136,Watchlist,Supply gap,"Clare is classified as Watchlist with an overall score of 56.7. The dominant driver is supply gap, supported by population score 2.2, rent score 59.3, and supply gap score 81.3.",8086,0.6316321377256031,61.26799290336816,2.9969558007736437,0.6043930459391746,17,38.46153846153847,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Laois,county,1.343331278960955,1.4460511679644017,409.26214639636277,2021Q2,97.37497533677784,13.48834704528114,66.02214341090897,51.27919124983161,Watchlist,Population growth,"Laois is classified as Watchlist with an overall score of 51.3. The dominant driver is population growth, supported by population score 97.4, rent score 13.5, and supply gap score 66.0.",8086,-3.674087618526798,50.78785518786935,1.1097072088376834,0.8345083041605748,18,34.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Cork,county,3.603620091691918,0.5090398455327325,407.6207914156085,2021Q2,18.167753082895665,50.10967271398476,66.26070616125725,50.18170216667593,Watchlist,Supply gap,"Cork is classified as Watchlist with an overall score of 50.2. The dominant driver is supply gap, supported by population score 18.2, rent score 50.1, and supply gap score 66.3.",8086,-3.712979231478627,61.77968246031421,3.2211478514505494,1.1115097460122172,19,30.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Kilkenny,county,0.5108229147228955,1.4381591562799616,359.4258355785578,2021Q2,96.70784964837371,0.0,73.26560233071152,48.64781086195936,Watchlist,Population growth,"Kilkenny is classified as Watchlist with an overall score of 48.6. The dominant driver is population growth, supported by population score 96.7, rent score 0.0, and supply gap score 73.3.",8086,0.0,50.86461659860576,-0.4091560578123932,1.3010388409915827,20,26.923076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,2.99086437104709,1.0181818181818223,525.0363664086372,2021Q2,61.20642339665521,40.18177028191339,49.194938650570165,47.99196825232447,Watchlist,Population growth,"Louth is classified as Watchlist with an overall score of 48.0. The dominant driver is population growth, supported by population score 61.2, rent score 40.2, and supply gap score 49.2.",8086,-5.304787829246784,60.72657086702975,3.3323302338811844,1.5105745886161293,21,23.076923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Limerick,county,2.5216531061355534,0.29411764705882076,304.8074362333697,2021Q2,0.0,32.579583144160644,81.2041139386152,45.51347883311034,Watchlist,Supply gap,"Limerick is classified as Watchlist with an overall score of 45.5. The dominant driver is supply gap, supported by population score 0.0, rent score 32.6, and supply gap score 81.2.",8086,-5.654566937203157,58.05253148841403,2.6482319800416367,0.5672268907562984,22,19.230769230769234,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Monaghan,county,0.6176984020410883,1.2403100775193754,391.8495305030978,2021Q2,79.98331753338597,1.7316026186724325,68.55298018111597,44.11049662659256,Watchlist,Population growth,"Monaghan is classified as Watchlist with an overall score of 44.1. The dominant driver is population growth, supported by population score 80.0, rent score 1.7, and supply gap score 68.6.",8086,-14.877446044150744,52.057422062917894,1.47949215241272,0.77567603409406,23,15.384615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Meath,county,3.1324729067381285,1.1731581417175034,863.5064647963136,2021Q2,74.30684578058579,42.47611969151118,0.0,31.851817032721634,Stable,Population growth,"Meath is classified as Stable with an overall score of 31.9. The dominant driver is population growth, supported by population score 74.3, rent score 42.5, and supply gap score 0.0.",8086,-3.615492497961249,40.944066727303415,2.875044699378228,1.6407237761773923,24,11.538461538461538,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Dublin,county,1.1794405382399935,0.8577052868391323,566.7226703755946,2021Q2,47.64105873104363,10.832980104462774,43.1360425294877,31.115820799788917,Stable,Population growth,"Dublin is classified as Stable with an overall score of 31.1. The dominant driver is population growth, supported by population score 47.6, rent score 10.8, and supply gap score 43.1.",8086,-7.06768803649803,45.63527756579037,1.4445268052059395,1.2724328550295223,25,7.6923076923076925,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Kildare,county,2.535942178950497,0.9929664873810532,831.7098299395171,2021Q2,59.07492694284653,32.81109550050754,4.621482099972809,26.788016428761445,Stable,Population growth,"Kildare is classified as Stable with an overall score of 26.8. The dominant driver is population growth, supported by population score 59.1, rent score 32.8, and supply gap score 4.6.",8086,-10.691932075708138,44.777046860578565,3.6671714298315545,1.5742516291512185,26,3.8461538461538463,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Carlow,county,5.065564286747333,1.3333333333333286,339.11820835474197,2021Q1,87.84673766678873,89.69215686069568,68.74348417304506,80.94360394685404,Critical,Affordability,"Carlow is classified as Critical with an overall score of 80.9. The dominant driver is affordability, supported by population score 87.8, rent score 89.7, and supply gap score 68.7.",8085,10.162744830881707,73.30265488229946,4.940874842677463,1.0909090909090915,1,100.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Leitrim,county,3.230256150582319,1.1904761904761862,152.38251450525902,2021Q1,75.77077103334878,63.16109724728474,100.0,80.41859310558365,Critical,Supply gap,"Leitrim is classified as Critical with an overall score of 80.4. The dominant driver is supply gap, supported by population score 75.8, rent score 63.2, and supply gap score 100.0.",8085,8.464612245700522,72.79204314986046,3.645930536977762,0.5214996446339751,2,96.15384615384616,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Roscommon,county,5.074440363896797,0.7331378299120234,204.5369804903945,2021Q1,37.111151556793956,89.82046868329661,91.27019126389004,79.85849429023345,High pressure,Supply gap,"Roscommon is classified as High pressure with an overall score of 79.9. The dominant driver is supply gap, supported by population score 37.1, rent score 89.8, and supply gap score 91.3.",8085,-2.758703284657983,79.24089124817687,4.169015010175339,1.2993558860494343,3,92.3076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Offaly,county,3.543421069194277,1.4440433212996424,262.51557174773154,2021Q1,97.20524851147695,67.68818289617428,81.56551875109116,79.14253036120157,High pressure,Population growth,"Offaly is classified as High pressure with an overall score of 79.1. The dominant driver is population growth, supported by population score 97.2, rent score 67.7, and supply gap score 81.6.",8085,3.735478650328176,76.34092137345543,5.345779602977598,0.723767783166499,4,88.46153846153845,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Longford,county,3.2246187831742983,1.392111368909516,243.4258751101119,2021Q1,92.81534884156902,63.0796039395302,84.76082326296705,77.69924064931271,High pressure,Population growth,"Longford is classified as High pressure with an overall score of 77.7. The dominant driver is population growth, supported by population score 92.8, rent score 63.1, and supply gap score 84.8.",8085,6.677782452877338,72.7845232239496,4.77977897779695,0.5224464468785442,5,84.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Waterford,county,3.913911416094823,1.4729950900163642,337.7544330232114,2021Q1,99.65259266249238,73.04396010116778,68.97175796663889,76.73680575962115,High pressure,Population growth,"Waterford is classified as High pressure with an overall score of 76.7. The dominant driver is population growth, supported by population score 99.7, rent score 73.0, and supply gap score 69.0.",8085,17.823907040404578,64.39897758326043,2.833784565880755,1.174700385407315,6,80.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Donegal,county,3.375701835968451,1.1976047904191618,225.21832261635447,2021Q1,76.37336417873038,65.26364780729922,87.80847120300129,76.50352043986629,High pressure,Supply gap,"Donegal is classified as High pressure with an overall score of 76.5. The dominant driver is supply gap, supported by population score 76.4, rent score 65.3, and supply gap score 87.8.",8085,9.824101608094935,68.85295414720801,3.410709167254289,0.7057828953772194,7,76.92307692307693,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Sligo,county,2.1707729767653126,1.4771048744460855,203.87283872584698,2021Q1,100.0,47.84529785096065,91.38135778565666,75.69066225464692,High pressure,Population growth,"Sligo is classified as High pressure with an overall score of 75.7. The dominant driver is population growth, supported by population score 100.0, rent score 47.8, and supply gap score 91.4.",8085,36.75454402888411,54.048730929727924,-0.3826825630241639,0.7031041117865924,8,73.07692307692307,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Westmeath,county,3.093946265538005,1.2793176972281481,255.37293318087947,2021Q1,83.28070053175736,61.190613046432965,82.76108019308833,74.23681740216,High pressure,Population growth,"Westmeath is classified as High pressure with an overall score of 74.2. The dominant driver is population growth, supported by population score 83.3, rent score 61.2, and supply gap score 82.8.",8085,10.521152673548471,67.67938456639395,4.048270676383332,0.4800858345634496,9,69.23076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Mayo,county,4.1754276085238375,0.6550218340611395,262.63964881273995,2021Q1,30.507868440761488,76.82441612077898,81.5447502698959,69.44924024442226,High pressure,Supply gap,"Mayo is classified as High pressure with an overall score of 69.4. The dominant driver is supply gap, supported by population score 30.5, rent score 76.8, and supply gap score 81.5.",8085,-11.763544456184007,76.42515236662855,4.016292373016427,1.4970887918486213,10,65.38461538461539,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Wicklow,county,5.778617917304751,1.1620400258231005,560.8735866397394,2021Q1,73.3670118046131,100.0,31.62524315446224,67.32349962270752,High pressure,Affordability,"Wicklow is classified as High pressure with an overall score of 67.3. The dominant driver is affordability, supported by population score 73.4, rent score 100.0, and supply gap score 31.6.",8085,-1.4165754728348503,64.10115952840079,4.632896014207312,1.8725798812085852,11,61.53846153846154,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Wexford,county,2.3750097496295117,1.3888888888888817,352.66389526590723,2021Q1,92.54294691312629,50.79772741269804,66.47615665468061,65.41814300957671,High pressure,Population growth,"Wexford is classified as High pressure with an overall score of 65.4. The dominant driver is population growth, supported by population score 92.5, rent score 50.8, and supply gap score 66.5.",8085,3.1290426454882407,60.80241795357383,2.601906194186668,1.1608788910161025,12,57.692307692307686,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Kerry,county,2.9796406555998,0.7161458333333297,251.48447071094105,2021Q1,35.67478807075514,59.53822079051745,83.41194552166401,64.31502413902362,High pressure,Supply gap,"Kerry is classified as High pressure with an overall score of 64.3. The dominant driver is supply gap, supported by population score 35.7, rent score 59.5, and supply gap score 83.4.",8085,-20.917350401130108,80.66764728155441,4.208195995295343,1.7238869566722,13,53.84615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Cavan,county,1.3262360158787516,1.137800252844508,231.11297011227535,2021Q1,71.3179809767716,35.63674277866097,86.82180315388646,63.247014568373295,High pressure,Supply gap,"Cavan is classified as High pressure with an overall score of 63.2. The dominant driver is supply gap, supported by population score 71.3, rent score 35.6, and supply gap score 86.8.",8085,2.421562705140495,67.01066726279777,3.3568400893451935,0.5699830581349822,14,50.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Galway,county,3.6081715284807245,0.6374203224596883,310.72895102861503,2021Q1,29.01998157318087,68.62421007410317,73.49538378386518,62.65183385782352,High pressure,Supply gap,"Galway is classified as High pressure with an overall score of 62.7. The dominant driver is supply gap, supported by population score 29.0, rent score 68.6, and supply gap score 73.5.",8085,-10.772536677028754,70.15674409198905,3.6624158787368524,1.3593550806149186,15,46.15384615384615,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Tipperary,county,2.422819746763405,0.4142011834319459,174.63747537564126,2021Q1,10.150873449271348,51.48886469862912,96.27488177362568,61.135673278756194,High pressure,Supply gap,"Tipperary is classified as High pressure with an overall score of 61.1. The dominant driver is supply gap, supported by population score 10.2, rent score 51.5, and supply gap score 96.3.",8085,-15.055407533487859,71.92444259867742,3.329703011341084,0.8656543006398103,16,42.30769230769231,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Monaghan,county,1.5537190082644674,1.2403100775193754,340.2563356914843,2021Q1,79.98331753338597,38.9252177290493,68.55298018111597,58.9879426707433,Watchlist,Population growth,"Monaghan is classified as Watchlist with an overall score of 59.0. The dominant driver is population growth, supported by population score 80.0, rent score 38.9, and supply gap score 68.6.",8085,7.443862840238687,52.7467150416453,2.1007651798137204,0.5433590123814024,17,38.46153846153847,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2021Q1,2026-04-13T02:26:13+00:00,verified-composite,local
